review,rating,date
"Alhamdulillah shopee sekarang bagus, setiap saya pesan selalu sesuai dan tepat waktu pokonya mantap 👍",5,2025-05-22 11:46:16
"toko/penjual nya amanah, pengiriman tepat waktu dan kurir nya sangat sopan serta ramah",5,2025-05-24 02:00:27
"sangat membantu buat kami yang jauh dari toko besar,harga dishopee jauh lebih murah dan banyak pilihan",5,2025-05-15 05:15:15
"Aplikasinya jadi semakin berat dan makan RAM. Video2 afiliate jangan dimunculkan di beranda, nganggu banget. Shopeepay jangan dibuat aplikasi tersendiri.",3,2025-05-28 02:47:34
ongkir nya semuanya pada mahal² ga ada yang murah katanya di shopee selalu ada harga murah,4,2025-05-08 12:38:15
bagus amanah semoga sukses selalu membantu banget apa aja bisa di beli di shopi gak peelu cari toko jauh2 ..amanah sampai rumah baru bayar siiipp bagey,5,2025-05-24 12:49:27
napa aplikasi Shopee skrg sering bngt sih update pembaruan mulu di play store padahal kemarin2 udah di update? 🤔😔,4,2025-05-09 12:43:35
"fitur tarik saldo penjual ga jelas, udah verifikasi 10x lebih tetap ga bisa admin ngaco, kalo pake saldo orang jangan gitu lah",1,2025-05-27 11:50:10
"bagus,banyak gratis ongkirnya,pengiriman cepat dan barangnya ok",5,2025-05-12 23:24:53
Mantap mantap mantap. Selama ini belum ada masalah yg belum terpecahkan. Semua aman aman saja. kontrol toko mulai nakal.,5,2025-05-28 06:13:11
"pengiriman Cepat, kualitas pot nya Istimewa, tolong pertahankan kepuasan pelanggan sprti saya.👍👍👍👍",5,2025-05-20 05:34:48
"barang"" sangat lah murah + barang unik semua, banyak promo and voucher",5,2025-05-25 04:21:34
Belanja di shopee semakin ketagihan karena barangnya selalu memuaskan dan harganya murah terjangkau,5,2025-05-15 07:34:57
"Sudah jarang dapet promo,apalagi koin Shopee, aplikasi jg lemot berat banget, sampe bikin emosi",2,2025-05-09 01:40:46
shopee paling keren dan belanja jadi menyenangkan dan banyak gratis ongkir semoga Shopee selalu jaya terimakasih banyak,5,2025-05-08 08:33:04
"Semoga ada perbaikan pelayanan, dimulai dari aplikator, seller & pengantar paket, Bukan hanya tiap bulan updated aplikasi, mulai 9.9 ; 10.10 ; 11.11",2,2025-05-25 14:56:35
"Sangat merpermudah belanja, bisa mendapatkan barang sesuai yang diinginkan dan selalu amanah",5,2025-05-21 04:19:00
saya kali bintang 5 solnya baru semalam komplen dan akhirnya barang cepet banget sampainya terimakasih Shopee atas gerak cepat bertindaknya,5,2025-05-21 02:05:27
"shoppe bisa buat kita lebih mudah, tidak usah harus keluar rumah kalau mau belik barang cukup menggunakan shoppe barang pun sampai",5,2025-05-17 07:12:49
"Banyak diskon suka 😍, dulu iya banyak diskon, tapi kenapa sekarang ga bisa pake promo? malah aktivitas mencurigakan gimana maksudnya? padahal akun saya sendiri alamat saya sendiri 😭",5,2025-05-14 22:06:24
mempermudah belanja jadi nya saya tidak perlu pergi jauh jauh untuk membeli sesuatu terima kasih shopee atas pelayanan nya,5,2025-05-15 10:45:15
PARAHHHHHH aplikasi ngeBlank terussssss berkali2 hapus Data & copot apk. tetep aja gak ngaruh Harap di perbaiki SECEPATNYA,1,2025-05-12 10:10:11
"terimakasih Shopee, menyenangkan belanja di aplikasi ini . . .sangat membantu...semoga makin maju dan banyak diskonnya hhhhhhh😂😂😂",5,2025-05-20 17:54:05
"aplikasi ini sangat membantu saya untuk berbelanja,walaupun kadang barang nya tidak sesuai yg dipesan☹️",4,2025-05-25 00:22:42
"aplikasi ini emang membantu,cuma disisi lain nfa masih ada prodak yg aspal?yg diorbitkan barang bgs giliran nyampe rumah di sesuai..hadeuuuh gimana ini !seharusnya difilter (dievaluasi LBH akurat)agar pembeli TDK kecewa..kepuasan & kepercayaan itu nmr Wahid😁",5,2025-05-17 14:28:36
"apknya bagus. tiap kali pesan, tibanya sesuai dengan keinginan kita. dan tdak mengecewakan. pokoknya bgus apknya. 👍👍👍👍👍",5,2025-05-24 16:49:01
"tolong dong begitu buka aplikasi jgn langsung ke shopee live, fitur yg sangat mengganggu sekali..",2,2025-05-16 23:08:39
"belanja di shopee sangat menguntungkan ,meringankan sekali dan buat teman-teman gunakan shopee buat beli kebutuhannya",5,2025-05-30 03:32:34
Alhamdulillah barang nya di shoppy bagus dan murah kualitas nya bagus pool sya suka bngt terima kasih shoppy,5,2025-05-23 04:54:05
"apk belanja online yang paling top,lengkap,pelayanan ramah pro aktif,dukung UKM,suport sales freelance seperti saya,produk lengkap,terjamin,discount ok,semua kebutuhan tersedia di shoppe,mantab sukses selalu shoppe",5,2025-05-12 10:14:26
"gangguan atau gimana kok loading nya ngga selesai, jaringan aman lancar jaya, aneehh anehh",1,2025-05-31 05:08:35
"belanja di shopee ga pernah kecewa..bagus dan relpict semua,terima kasih shopee",5,2025-05-18 21:18:42
kurir baik dan ramah. pelayanan memuaskan.byk geratis ongkirnya.the best,5,2025-05-10 13:09:47
maps pengiriman kadang muncul kadang tidak sama pengirimannya sekarang jadi agak lambat,4,2025-05-25 09:16:01
"belanja di shopee, selain hemat. dari pesan barang sampe kedatangan barang nya di rumah secepat kilat. 👍👍",5,2025-05-23 08:41:31
pengelaman saya .sangat membantu belanja dishopee dan harga murah dan terjangkau.dan banyak voher discounnya.belanja lebih mudah dan sambil rebahan saya bisa belanja.terimakadih shopee,5,2025-05-19 15:56:31
"bagus si bagus cmn agak sedikit tolol aja seharusnya kurirnya ngabarin kalo udh smpe lah ini boro boro mau ngabarin pdhl fungsi gua narok no hp supaya bisa ngabarin kalo paket gua sampe, kurir nya tolol batal trs paket gua",2,2025-05-24 11:07:07
"sangat bagus,,memyediakan berbagai macam kebutuhan pelanggan,,bnyak discount dan promonya",5,2025-05-18 00:26:36
kenapa iya semakin sering belanja semakin mahal ongkir dan biaya adminya padahal saya sudah lama berlangganan,1,2025-05-10 01:59:38
"hadeeeehhh...ngatasin aplikasinya yg lemot aja ga bisa,ni sok2an pake masuk ke aplikasi langsung on nonton reels ama live,tambah payah aj mo blanja disini,ni otak bisnisnya gimana,org mo blanja dihambat,dipersulit..ditambah banyak beredar barang palsu mengatasnamakan produk terkenal,terutama brg elektronik,tinjau dong review konsumen yg sdh kena jebakan batman...koclak",1,2025-05-22 20:01:54
"terlalu berbelit, urusan minta faktur tidak sesimpel aplikasi lain. tetapi bagus untuk mencari barang.",3,2025-05-17 12:13:07
saya lg sangat kecewa karna saya udh tf sesuai yg d suruh pihak shopee (tdk d potong hnya untuk apa lah gk tau ) tp ternyata saya d suruh aktifin spaylater dan saya gk mau malah uang saya yg 133.000 tdk d kembalikan,1,2025-05-10 09:47:35
banyak iklan Shopi di gem udah bosan liat tiap hari terus kalau tiba-tiba login Shopi game nya keluar lagi deh,1,2025-05-14 23:21:43
"aplikasi enggak ada otak hati nurani apalagi chat cs, enggak ada guna enggak ada hasil .",1,2025-05-27 03:43:37
aplikasi bagus pngiriman cepet juga gratis ongkir barang murah 2 kualitas bagus ....,5,2025-05-22 04:50:38
"ini kenapa shopee ga bebas pengiriman kaya dulu lagi sih, susah banget mu co karna alasan pengiriman. etdah makin sini makin ribet!",2,2025-05-19 07:52:09
"Bagus pokonya,cuma akun saya gk pernah naik limit soal Spinjam sama Paylater nya mohon di kasih naik soal nya saya tiap bulan suka bayar🙏😁😁😇",5,2025-05-11 09:28:08
tks Bosku paket udh sy trima..layanan.pengiriman.+kurir jg ok smua..gk kecewa berlangganan.sy ksih Bintang 5,5,2025-05-22 13:30:06
pihak shopee kekurangan orang kah ?pesanan saya udh lewat tanggal estimasi di suruh nunggu lagi di esok harinya ga nyampe juga nunggu lagi kapan nyampe nya coba menunggu itu membosankan,2,2025-05-26 10:20:36
udah paling aman dan nyaman sih kalo CO di shoppe apa lagi klo udah masuk di Mallnya . aman srntosa dan original.,5,2025-05-17 12:07:44
aplikasnya bagus tpi kadang suka lodding ntah karna jaringan atau apa tapi tetap suka sih sma shopee 😍,4,2025-05-25 12:50:43
saya puas menggunakan sopee pesanan selalu real..mantap.cuma sayang saya tidak bisa berhasil menggunakan playlaternya,5,2025-05-16 01:05:38
"sangat membantu, lbh baik lagi di tampilkam dulu yg hrg nya murah...sering sdh beli muncul brg yg hrgnya lbh mura🙃",5,2025-05-21 10:13:14
Sangat bagus mudah di gunakan produk nya juga sangat variasi dan sangat bisa di percaya,5,2025-05-11 15:44:01
"shope memang terbaik,barang lengkap dan selalu dapat bebas ongkir.semoga kedepan nya shope lebih bagus lagi",5,2025-05-15 06:10:48
"shopee fiturnya mudah utk bertransaksi, pertanggung jwbannya good, safety terjamin uang kembali bila retur, brg yg dijual jg bagus². Pokoknya bagi gw ""Shopee is the best""🤩🤩",5,2025-05-14 14:40:13
smoga semakin bagus pelayanannya dr produk dan pengiriman barangnya sesuai dgn pesanan. sukses slalu tuk shopee,5,2025-05-27 12:12:02
"makin lama makin mirip sebelah. udh happy dpt barang harga rendah, malah dibatalin karena aktivitas ga wajar katanya. apaan coba. pdhl voucher jg udh gabisa digunain pas co, tetep sabar aku tu. giliran udh co dibatalin. 00n",1,2025-05-19 15:41:20
Udah sering make shopee pay latter dan sudah bayar tepat waktu sebelum jatuh tempo.masa limit saldo spay latter belum naik naik,5,2025-05-31 03:11:45
pernah d kirim barang yg tdk sesuai dengan pesanan...tp sy suka dengan shopee... toko terlengkap,4,2025-05-21 02:55:13
"aplikasinya bagus, saya gak pernah belanja di tempat lain selain di shopee, tapi sayang s pinjam saya gak pernah di acc",5,2025-05-27 04:03:56
Alhamdulillah bisa gabung dengan shopee caranya mudah dan gampang semoga langgeng terus.amin Sy sdh langganan sm Shoppe Dan tdk berpaling ke yg lainnya.terima kasih shoppe,5,2025-05-17 22:53:51
banyak iklan nya..mending color notes..gratis dan gk ada iklan.. nyesel download ini,1,2025-05-19 06:18:26
"Merubah estimasi barang sampai dengan sesuka hati,bukannya mengpush pihak ekspedisi agar barang sampai sesuai penjadwalan,",1,2025-05-28 01:39:01
"bagus mudah diaplikasikan memuaskan dalam berbelanja,goodlah dan perbaiki selalu aplikasinya",5,2025-06-01 16:20:01
"buka apk langsung sekarang berat karena langsung tab video, bukan ke beranda home dulu, bikin lemot",1,2025-05-15 05:30:47
belanja di shopee banyak untungnya aman dan nyaman. jangan ragu belanja di shopee !!!! 🤗🔥❤️😘👍🇮🇩,5,2025-05-31 13:22:46
"belanja di shopee bikin ketagihan terus pokok nya,sangat membantu bagi yang gak suka belanja ke luar rumah",5,2025-05-14 01:20:12
"akhir akhir ini sering kena tipu sma penjual yg tdk bertanggung jwb,masih banyak penjual yg nakal ,yg di kirim tdk sesuai dengan deskripsi😌",3,2025-05-17 01:35:16
buat gw yg tinggal di Jabodetabek sih banyak bet gratis ongkir dan diskonnya. ga tau dah yg diluar Jabodetabek. ga pernah failed si gw klo mesen Alhamdulillah.,5,2025-05-14 11:56:16
Aku bisa berbelanja banyak banyak karena harga nya murah murah saya beri bintang 4 saja,4,2025-05-12 01:39:44
ongkirnya kalau bisa di permurah lagi jangan kayak toko sebelah yg mahal. dan 1 lagi tolong banyakin promo 😁,5,2025-05-09 12:35:14
shoppe paketannya bagus dan harga terjangkau kalau bisa pengirimannya dipercepat,5,2025-05-12 23:37:32
Shopee aplikasi yang sangat baik dalam segi harga dan pelayanan sukses selalu untuk Shopee dan mas kurirnya,5,2025-05-24 20:37:30
pengirim yang menggunakan spx punyanya shoppe sangat lelet..klau mintak pengembalian kan butuh waktu lama lgi hadehh,2,2025-05-14 00:56:21
"semoga sukses selalu untuk Shopee, kedepan tambah maju dan tambah byk promo nya sangat membanti untuk ibu2 rmh tangga yg selalu mager🙏🙏",5,2025-05-21 03:18:16
Sama yg lain gua kasih bintang 5 biar koment muncul dulu.Tiap mau buka Apk yg muncul duluan video..males bangett.,5,2025-05-17 22:46:07
Mempermudah untuk berbelanja hanya tunggu dirumah barangnya di antar kurir👍👍👍,5,2025-05-17 07:55:41
semangat & maju terus untuk jd yg terbaik.... perketat menyimpan data2 customers agak tidak ada yg bocor y.... tq,5,2025-05-24 11:03:18
"belanja di shopee mudah murah dan cepat ,trus nggak ngecewain",5,2025-05-15 07:38:22
"gimana sih saldo shopeepay saya malah gabisa di pake,shopee sekarang makin"" jelek bgt udh mah makin lemot makin ribet.",1,2025-05-15 10:15:27
"aplikasi aneh, mau daftar Spaylater selalu gagal, padahal gada riwayat yang aneh aneh",1,2025-05-27 08:58:40
"sangat membantu dalam membeli barang,,banyak gratis ongkirnya,dan vicher lainnya..👍👍",5,2025-05-19 03:54:14
"semua barang yg saya pesan Sesuai dengan pesanan, kurirnya ramah, barang cepat sampai",5,2025-05-08 13:47:10
"setelah bertaun taun, masih gak ada perubahan, berat banget aplikasiiii,",1,2025-05-24 07:23:11
bagusss bejainahhh👁️👄👁️💅 apk nya baguss bisa belanja dll. tapi kalau misalnya kepencet chek out yaudah sih siappp uang aja buat bayak 💅💅,5,2025-05-23 14:06:05
aplikasi belanja mudah dan praktis dan aplikasi yg sangat membantu dalam kita berbisnis 👍👍 sangat suka.,5,2025-05-31 01:19:17
luar biasa ga ribet.... apalagi klo penjual na nakal lsg retur atau ajukan pengembalian...,5,2025-05-28 06:29:18
tolong admin shoppe di perbaiki suara live nya walaupun menu nya sudah di beranda tetap bunyi tolong di perbaiki sering ngebug,5,2025-05-19 02:01:45
"sebagai platform belanja online yang menurut saya sangat baik dan lengkap,harga terjangkau",5,2025-05-14 09:13:39
senang pesanan sesuai gambar dan pengeriman cepat. trims kasih,5,2025-05-15 10:48:53
bagus praktis banget cocok buat yang kepepet belanja ataupun isi pulsa apalah,5,2025-05-21 01:07:21
"monyet lah, duit di shopeepay gak bisa dipake. harus daftar pake ktp dulu cok, sedangkan ktp udah kepake duluan di akun shopee pertama.",1,2025-05-23 14:10:34
selama transaksi belum pernah mengecewakan hnya terkendala di expedisi pengiriman.,4,2025-05-22 07:27:43
saya sangat puas belanja toko online ini sy sarankan tema2 untuk belanja shopee ini pelayanan nya yg baik👍👍👍🤝🤝,5,2025-05-22 10:17:45
pertama pake..lumayan memuaskan..kalo bisa pengiriman lebih dipercepat,5,2025-05-08 07:19:45
belanja mudah terjangkau dan pengiriman cepat serta bebas biaya ongkir...👍,5,2025-05-11 10:47:59
tolong perbaiki lagi. shopee sekarang lelet sekali. tidak semua hp pelanggan itu bagus. terimakasih,3,2025-05-17 09:29:48
"payment shopee food deals gada konfirmasi pembayarannya, bikin pengguna yg salah pencet langsung bayar sesuatu yg belum mau dibeli",1,2025-05-13 10:30:11
"cukup baik dan tiba tepat wktu lagi barang2 bagus tidak ada yang rusak dan sesuai pesanan, trima kasih...",5,2025-05-30 05:52:25
solusi tempat belanja dengan pilihan yang bervariasi. ini best partner belanjaku. mantap dan maju terus.,5,2025-05-11 11:18:35
"pertama buka malah buka video pindah page masih ada suaranya, aneh ga optimize",1,2025-05-09 03:05:05
shopee memang yg termurah dan mudah buat pesan barang nya. banyak pilihan pastinya,5,2025-05-13 05:15:15
"Senang belanja d sini, belaja di shopee semakin asyik banyak pilihan opsi pengirimannya mkasih shopee",5,2025-05-29 23:39:27
"Pesanan sudah sampai dan sesuai dengan keinginan,sangat recommended mudah pelajari",5,2025-05-18 06:34:28
"Bad banget sekarang, pdhl wifi gw lancar + data tulisanya gara gara internet, maunya Shopee ah nih apasih 😭",1,2025-05-17 07:23:35
"lebih cepat dan murah,gak kayak di aplikasi sebelah udah mah lama,mahal lagi",5,2025-05-10 15:03:26
Aplikasi mudah dan claim prodak yg tdk sesuai cepat prosesnya.,5,2025-05-25 09:17:45
"eror gk jelas,. masa gk ada koneksi.. udh pke data sama wifi juga gk bisa",1,2025-05-24 06:04:31
permisi shopee ini jasa paket spx kamu busuk amat ya ini sdh keberapa kalinya paket ku dibikin kayak gini ini sdh jam 18:00 belum ada datang juga pelacakan sedang diantarkan ini jasa reguler atau hemat dah kalo sama aja cara pelayanannya kalo minggu saya maklum kan tapi kan disana ada nomor hp yg tertera dikabarin lah sebagai pembeli kecewa sama jasa spx ini.,2,2025-05-11 10:12:20
aplikasi ini sangat membantu seperti aku yang mager keluar rumah jangan bosen kasih promo dan gratis ongkir,5,2025-05-28 06:00:39
nggk enak nya terkadang barang yg di kirim ada yg rusak dan nggk layak pakai tolong di per baiki masak beli barang seperti beli lotre,1,2025-05-19 09:12:39
"di keranjangnya suka error terjadi kesalahan mulu, harap di perbaiki segera",3,2025-05-20 06:29:35
apk ini udh cukup baik dan memuaskan jadi untuk pemesanan juga mudah di pahami dan gak ribet,5,2025-05-18 10:20:12
"oke banget, aplikasi berbelanja terbaik selama berbelanja online ,, top banget !!",5,2025-05-16 09:45:10
"bagus, saya sudah beberapa kali melakukan pembelian dan semuanya itu menggunakan promo bebas ongkir",5,2025-05-08 04:18:40
afk nya bgus dn stabil.. cocok untuk belanja berbagai kebutuhan.. tank you min....,5,2025-05-16 21:09:33
Terimakasih. Langsung direspon cepat sekali dan sekarang sudah kembali. saatnya shopping,5,2025-05-22 10:52:17
"buka aplikasinya lemot, order shopee food jadi double order gara² lemot mana gak bisa dicancel",1,2025-05-26 12:25:00
"sangat puas dengan pelayanannya shopee,apalagi gratis ongkir nya🤭dan kurirnya juga ramah👍",5,2025-05-22 23:59:25
"belanja di shopee sangat menyenangkan, semua barang ada,komplit, sukses selalu buat shopee",5,2025-05-24 02:48:15
"kenapa jnt express udah gak di pake di shopee, padahal jasa kirim jnt di tempat saya yang satu2nya bisa di andalkan buat peket cod, hadeuuuh jadi pusing usaha kalo gini.",3,2025-05-20 07:45:30
aplikasi nya bagus banget buat berbelanja harganya juga ramah dikantong lohh waww bangett🥰😍😘😘,5,2025-05-12 05:19:18
